method_id,view,n,arm,stratum_id,category,value_kind,planned_cases,null_values,count,mean,min,q25,median,q75,max
function_word_js_v1,lexical_tokens,,middle50,stratum-02,same_account_same_community,raw_distance,40,0,40,0.22022736584987354,0.18094199575948328,0.20633023437426512,0.21922593467512907,0.22982865901784025,0.2719874985492888
function_word_js_v1,lexical_tokens,,middle50,stratum-02,different_account_same_community,score,40,31,9,0.23887143981530856,0.21284276075633154,0.22687854811503133,0.23314257297780738,0.24586391832458004,0.27927950168528715
function_word_js_v1,lexical_tokens,,middle50,stratum-02,different_account_same_community,raw_distance,40,0,40,0.24142636283621552,0.20175342377166297,0.22692290652036168,0.2362870941999948,0.262744312153391,0.2807953410971364
function_word_js_v1,lexical_tokens,,middle50,stratum-02,same_account_different_community,score,40,34,6,0.22279456937445788,0.1891258613013889,0.216245460270152,0.22351634779676827,0.23134923307796548,0.2528268334188442
function_word_js_v1,lexical_tokens,,middle50,stratum-02,same_account_different_community,raw_distance,40,0,40,0.2318739276287106,0.1891258613013889,0.21516456682993404,0.22887478270064826,0.24671626837667443,0.28518581978098906
function_word_js_v1,lexical_tokens,,middle50,stratum-02,different_account_different_community,score,40,31,9,0.2479169792603836,0.22162863574714714,0.2256568844828994,0.2428432320354787,0.2548814388982503,0.31254229829899755
function_word_js_v1,lexical_tokens,,middle50,stratum-02,different_account_different_community,raw_distance,40,0,40,0.24332920267282504,0.2001696325312391,0.22490361189111616,0.2423791558259717,0.25740768372089917,0.31254229829899755
function_word_js_v1,lexical_tokens,,middle50,stratum-03,same_account_same_community,score,40,25,15,0.222252004753598,0.19808687052949478,0.21094277014699214,0.21827934085028025,0.22633666178155173,0.2592429707498923
function_word_js_v1,lexical_tokens,,middle50,stratum-03,same_account_same_community,raw_distance,40,0,40,0.2284190984082461,0.1856593736028665,0.2131816056794231,0.22288144587799794,0.24470369818568502,0.29741719476285644
function_word_js_v1,lexical_tokens,,middle50,stratum-03,different_account_same_community,score,40,23,17,0.24741008845111825,0.20560193839300195,0.22787891991066345,0.24517381847427,0.25825159335009645,0.2920736202568248
function_word_js_v1,lexical_tokens,,middle50,stratum-03,different_account_same_community,raw_distance,40,0,40,0.2526067315792624,0.20560193839300195,0.2394743583739745,0.2475963733495035,0.26616270941074505,0.34019261454058686
function_word_js_v1,lexical_tokens,,middle50,stratum-03,same_account_different_community,score,40,24,16,0.23288972959370946,0.20880615159346733,0.21820815305995464,0.2320673443111965,0.24243989393587084,0.2704892786801003
function_word_js_v1,lexical_tokens,,middle50,stratum-03,same_account_different_community,raw_distance,40,0,40,0.23834084745053055,0.20025963336775487,0.2182361161085942,0.23326162444507803,0.25002642060404334,0.31513639648895225
function_word_js_v1,lexical_tokens,,middle50,stratum-03,different_account_different_community,score,40,22,18,0.248988809069766,0.21740734308927281,0.23615865302692424,0.2459730343459684,0.2602099895877447,0.28674864979402576
function_word_js_v1,lexical_tokens,,middle50,stratum-03,different_account_different_community,raw_distance,40,0,40,0.2587420840882993,0.21740734308927281,0.2373187719435007,0.254325746963457,0.2709145623099148,0.3303856750706821
